movieId,title,genres,year,clean_titles,clean_genres,movies_text,count,mean_rating
5876,"Quiet American, The (2002)",Drama|Thriller|War,2002,"quiet american, the",drama thriller war,"quiet american, the drama thriller war",5,3.9
5878,Talk to Her (Hable con Ella) (2002),Drama|Romance,2002,talk to her (hable con ella),drama romance,talk to her (hable con ella) drama romance,14,4.035714285714286
5881,Solaris (2002),Drama|Romance|Sci-Fi,2002,solaris,drama romance sci-fi,solaris drama romance sci-fi,20,3.075
5882,Treasure Planet (2002),Adventure|Animation|Children|Sci-Fi|IMAX,2002,treasure planet,adventure animation children sci-fi imax,treasure planet adventure animation children sci-fi imax,8,3.5625
5900,Analyze That (2002),Comedy|Crime,2002,analyze that,comedy crime,analyze that comedy crime,8,2.5625
5902,Adaptation (2002),Comedy|Drama|Romance,2002,adaptation,comedy drama romance,adaptation comedy drama romance,46,3.9456521739130435
5903,Equilibrium (2002),Action|Sci-Fi|Thriller,2002,equilibrium,action sci-fi thriller,equilibrium action sci-fi thriller,44,3.875
5909,Visitor Q (Bizita Q) (2001),Comedy|Drama|Horror,2001,visitor q (bizita q),comedy drama horror,visitor q (bizita q) comedy drama horror,5,3.3
5941,Drumline (2002),Comedy|Drama|Musical|Romance,2002,drumline,comedy drama musical romance,drumline comedy drama musical romance,6,2.9166666666666665
5942,"Hot Chick, The (2002)",Comedy,2002,"hot chick, the",comedy,"hot chick, the comedy",6,2.8333333333333335
5943,Maid in Manhattan (2002),Comedy|Romance,2002,maid in manhattan,comedy romance,maid in manhattan comedy romance,19,2.6052631578947367
5944,Star Trek: Nemesis (2002),Action|Drama|Sci-Fi|Thriller,2002,star trek: nemesis,action drama sci-fi thriller,star trek: nemesis action drama sci-fi thriller,19,3.1052631578947367
5945,About Schmidt (2002),Comedy|Drama,2002,about schmidt,comedy drama,about schmidt comedy drama,26,3.173076923076923
5952,"Lord of the Rings: The Two Towers, The (2002)",Adventure|Fantasy,2002,"lord of the rings: the two towers, the",adventure fantasy,"lord of the rings: the two towers, the adventure fantasy",188,4.0212765957446805
5954,25th Hour (2002),Crime|Drama,2002,25th hour,crime drama,25th hour crime drama,22,3.840909090909091
5955,Antwone Fisher (2002),Drama,2002,antwone fisher,drama,antwone fisher drama,9,3.5555555555555554
5956,Gangs of New York (2002),Crime|Drama,2002,gangs of new york,crime drama,gangs of new york crime drama,55,3.518181818181818
5957,Two Weeks Notice (2002),Comedy|Romance,2002,two weeks notice,comedy romance,two weeks notice comedy romance,19,3.263157894736842
5959,Narc (2002),Crime|Drama|Thriller,2002,narc,crime drama thriller,narc crime drama thriller,9,3.2777777777777777
5970,My Girl (1991),Comedy|Drama|Romance,1991,my girl,comedy drama romance,my girl comedy drama romance,10,3.2
5971,My Neighbor Totoro (Tonari no Totoro) (1988),Animation|Children|Drama|Fantasy,1988,my neighbor totoro (tonari no totoro),animation children drama fantasy,my neighbor totoro (tonari no totoro) animation children drama fantasy,37,3.9594594594594597
5989,Catch Me If You Can (2002),Crime|Drama,2002,catch me if you can,crime drama,catch me if you can crime drama,115,3.9217391304347826
5991,Chicago (2002),Comedy|Crime|Drama|Musical,2002,chicago,comedy crime drama musical,chicago comedy crime drama musical,49,3.7244897959183674
5992,"Hours, The (2002)",Drama|Romance,2002,"hours, the",drama romance,"hours, the drama romance",15,3.7
5993,Max (2002),Drama,2002,max,drama,max drama,5,2.9
5995,"Pianist, The (2002)",Drama|War,2002,"pianist, the",drama war,"pianist, the drama war",46,4.108695652173913
6001,"King of Comedy, The (1983)",Comedy|Drama,1983,"king of comedy, the",comedy drama,"king of comedy, the comedy drama",7,4.071428571428571
6003,Confessions of a Dangerous Mind (2002),Comedy|Crime|Drama|Thriller,2002,confessions of a dangerous mind,comedy crime drama thriller,confessions of a dangerous mind comedy crime drama thriller,15,3.6
6006,Just Married (2003),Comedy|Romance,2003,just married,comedy romance,just married comedy romance,8,2.75
6014,National Security (2003),Action|Comedy,2003,national security,action comedy,national security action comedy,5,2.5
6016,City of God (Cidade de Deus) (2002),Action|Adventure|Crime|Drama|Thriller,2002,city of god (cidade de deus),action adventure crime drama thriller,city of god (cidade de deus) action adventure crime drama thriller,75,4.1466666666666665
6025,CB4 - The Movie (1993),Comedy,1993,cb4 - the movie,comedy,cb4 - the movie comedy,5,2.9
6058,Final Destination 2 (2003),Horror|Thriller,2003,final destination 2,horror thriller,final destination 2 horror thriller,10,3.05
6059,"Recruit, The (2003)",Action|Thriller,2003,"recruit, the",action thriller,"recruit, the action thriller",17,3.3529411764705883
6062,Lost in La Mancha (2002),Documentary,2002,lost in la mancha,documentary,lost in la mancha documentary,6,3.0833333333333335
6104,Monty Python Live at the Hollywood Bowl (1982),Comedy,1982,monty python live at the hollywood bowl,comedy,monty python live at the hollywood bowl comedy,9,4.166666666666667
6155,How to Lose a Guy in 10 Days (2003),Comedy|Romance,2003,how to lose a guy in 10 days,comedy romance,how to lose a guy in 10 days comedy romance,29,3.2758620689655173
6156,Shanghai Knights (2003),Action|Adventure|Comedy,2003,shanghai knights,action adventure comedy,shanghai knights action adventure comedy,19,3.210526315789474
6157,Daredevil (2003),Action|Crime,2003,daredevil,action crime,daredevil action crime,32,2.5
6166,Dennis the Menace (1993),Comedy,1993,dennis the menace,comedy,dennis the menace comedy,8,1.8125
6187,"Life of David Gale, The (2003)",Crime|Drama|Thriller,2003,"life of david gale, the",crime drama thriller,"life of david gale, the crime drama thriller",8,3.8125
6188,Old School (2003),Comedy,2003,old school,comedy,old school comedy,39,3.5128205128205128
6212,Bringing Down the House (2003),Comedy,2003,bringing down the house,comedy,bringing down the house comedy,6,1.9166666666666667
6213,Tears of the Sun (2003),Action|Drama|Thriller,2003,tears of the sun,action drama thriller,tears of the sun action drama thriller,7,2.642857142857143
6214,Irreversible (Irréversible) (2002),Crime|Drama|Mystery|Thriller,2002,irreversible (irréversible),crime drama mystery thriller,irreversible (irréversible) crime drama mystery thriller,9,3.888888888888889
6218,Bend It Like Beckham (2002),Comedy|Drama|Romance,2002,bend it like beckham,comedy drama romance,bend it like beckham comedy drama romance,40,3.3
6238,Green Card (1990),Comedy|Drama|Romance,1990,green card,comedy drama romance,green card comedy drama romance,9,2.8333333333333335
6242,Ringu (Ring) (1998),Horror|Mystery|Thriller,1998,ringu (ring),horror mystery thriller,ringu (ring) horror mystery thriller,11,3.4545454545454546
6250,Dreamcatcher (2003),Drama|Horror|Sci-Fi|Thriller,2003,dreamcatcher,drama horror sci-fi thriller,dreamcatcher drama horror sci-fi thriller,7,2.642857142857143
6264,"Core, The (2003)",Action|Drama|Sci-Fi|Thriller,2003,"core, the",action drama sci-fi thriller,"core, the action drama sci-fi thriller",8,2.375
6266,What a Girl Wants (2003),Comedy|Drama|Romance,2003,what a girl wants,comedy drama romance,what a girl wants comedy drama romance,8,3.0625
6281,Phone Booth (2002),Drama|Thriller,2002,phone booth,drama thriller,phone booth drama thriller,32,3.140625
6283,Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira) (2001),Action|Animation|Sci-Fi|Thriller,2001,cowboy bebop: the movie (cowboy bebop: tengoku no tobira),action animation sci-fi thriller,cowboy bebop: the movie (cowboy bebop: tengoku no tobira) action animation sci-fi thriller,20,3.9
6287,Anger Management (2003),Comedy,2003,anger management,comedy,anger management comedy,34,3.0588235294117645
6290,House of 1000 Corpses (2003),Horror,2003,house of 1000 corpses,horror,house of 1000 corpses horror,7,2.7142857142857144
6294,Bulletproof Monk (2003),Action|Adventure|Sci-Fi,2003,bulletproof monk,action adventure sci-fi,bulletproof monk action adventure sci-fi,11,2.409090909090909
6296,"Mighty Wind, A (2003)",Comedy|Musical,2003,"mighty wind, a",comedy musical,"mighty wind, a comedy musical",14,3.75
6297,Holes (2003),Adventure|Children|Comedy|Mystery,2003,holes,adventure children comedy mystery,holes adventure children comedy mystery,20,3.425
6299,"Winged Migration (Peuple migrateur, Le) (2001)",Documentary,2001,"winged migration (peuple migrateur, le)",documentary,"winged migration (peuple migrateur, le) documentary",9,3.5
6301,Straw Dogs (1971),Drama|Thriller,1971,straw dogs,drama thriller,straw dogs drama thriller,5,4.0
6303,"Andromeda Strain, The (1971)",Mystery|Sci-Fi,1971,"andromeda strain, the",mystery sci-fi,"andromeda strain, the mystery sci-fi",8,3.625
6305,Fahrenheit 451 (1966),Drama|Sci-Fi,1966,fahrenheit 451,drama sci-fi,fahrenheit 451 drama sci-fi,10,3.6
6322,Confidence (2003),Crime|Thriller,2003,confidence,crime thriller,confidence crime thriller,6,2.8333333333333335
6323,Identity (2003),Crime|Horror|Mystery|Thriller,2003,identity,crime horror mystery thriller,identity crime horror mystery thriller,22,3.6818181818181817
6331,Spellbound (2002),Documentary,2002,spellbound,documentary,spellbound documentary,13,3.923076923076923
6333,X2: X-Men United (2003),Action|Adventure|Sci-Fi|Thriller,2003,x2: x-men united,action adventure sci-fi thriller,x2: x-men united action adventure sci-fi thriller,76,3.723684210526316
6338,Daddy Day Care (2003),Children|Comedy,2003,daddy day care,children comedy,daddy day care children comedy,6,2.3333333333333335
6350,Laputa: Castle in the Sky (Tenkû no shiro Rapyuta) (1986),Action|Adventure|Animation|Children|Fantasy|Sci-Fi,1986,laputa: castle in the sky (tenkû no shiro rapyuta),action adventure animation children fantasy sci-fi,laputa: castle in the sky (tenkû no shiro rapyuta) action adventure animation children fantasy sci-fi,24,4.0625
6365,"Matrix Reloaded, The (2003)",Action|Adventure|Sci-Fi|Thriller|IMAX,2003,"matrix reloaded, the",action adventure sci-fi thriller imax,"matrix reloaded, the action adventure sci-fi thriller imax",96,3.3541666666666665
6367,Down with Love (2003),Comedy|Romance,2003,down with love,comedy romance,down with love comedy romance,10,2.9
6370,"Spanish Apartment, The (L'auberge espagnole) (2002)",Comedy|Drama|Romance,2002,"spanish apartment, the (l'auberge espagnole)",comedy drama romance,"spanish apartment, the (l'auberge espagnole) comedy drama romance",5,4.0
6373,Bruce Almighty (2003),Comedy|Drama|Fantasy|Romance,2003,bruce almighty,comedy drama fantasy romance,bruce almighty comedy drama fantasy romance,71,3.316901408450704
6377,Finding Nemo (2003),Adventure|Animation|Children|Comedy,2003,finding nemo,adventure animation children comedy,finding nemo adventure animation children comedy,141,3.9609929078014185
6378,"Italian Job, The (2003)",Action|Crime,2003,"italian job, the",action crime,"italian job, the action crime",59,3.6186440677966103
6380,Capturing the Friedmans (2003),Documentary,2003,capturing the friedmans,documentary,capturing the friedmans documentary,7,3.9285714285714284
6383,"2 Fast 2 Furious (Fast and the Furious 2, The) (2003)",Action|Crime|Thriller,2003,"2 fast 2 furious (fast and the furious 2, the)",action crime thriller,"2 fast 2 furious (fast and the furious 2, the) action crime thriller",19,2.6052631578947367
6385,Whale Rider (2002),Drama,2002,whale rider,drama,whale rider drama,14,3.75
6440,Barton Fink (1991),Drama|Thriller,1991,barton fink,drama thriller,barton fink drama thriller,14,4.035714285714286
6460,"Trial, The (Procès, Le) (1962)",Drama,1962,"trial, the (procès, le)",drama,"trial, the (procès, le) drama",5,4.9
6461,"Unforgiven, The (1960)",Drama|Western,1960,"unforgiven, the",drama western,"unforgiven, the drama western",6,3.8333333333333335
6482,Dumb and Dumberer: When Harry Met Lloyd (2003),Comedy,2003,dumb and dumberer: when harry met lloyd,comedy,dumb and dumberer: when harry met lloyd comedy,11,1.9545454545454546
6484,Hollywood Homicide (2003),Action|Crime|Drama,2003,hollywood homicide,action crime drama,hollywood homicide action crime drama,7,2.9285714285714284
6502,28 Days Later (2002),Action|Horror|Sci-Fi,2002,28 days later,action horror sci-fi,28 days later action horror sci-fi,58,3.9741379310344827
6503,Charlie's Angels: Full Throttle (2003),Action|Adventure|Comedy|Crime|Thriller,2003,charlie's angels: full throttle,action adventure comedy crime thriller,charlie's angels: full throttle action adventure comedy crime thriller,27,2.3703703703703702
6534,Hulk (2003),Action|Adventure|Sci-Fi,2003,hulk,action adventure sci-fi,hulk action adventure sci-fi,33,2.5606060606060606
6535,"Legally Blonde 2: Red, White & Blonde (2003)",Comedy,2003,"legally blonde 2: red, white & blonde",comedy,"legally blonde 2: red, white & blonde comedy",11,2.409090909090909
6536,Sinbad: Legend of the Seven Seas (2003),Adventure|Animation|Children|Fantasy,2003,sinbad: legend of the seven seas,adventure animation children fantasy,sinbad: legend of the seven seas adventure animation children fantasy,6,3.6666666666666665
6537,Terminator 3: Rise of the Machines (2003),Action|Adventure|Sci-Fi,2003,terminator 3: rise of the machines,action adventure sci-fi,terminator 3: rise of the machines action adventure sci-fi,45,3.0444444444444443
6538,Swimming Pool (2003),Drama|Mystery|Thriller,2003,swimming pool,drama mystery thriller,swimming pool drama mystery thriller,5,3.6
6539,Pirates of the Caribbean: The Curse of the Black Pearl (2003),Action|Adventure|Comedy|Fantasy,2003,pirates of the caribbean: the curse of the black pearl,action adventure comedy fantasy,pirates of the caribbean: the curse of the black pearl action adventure comedy fantasy,149,3.778523489932886
6541,"League of Extraordinary Gentlemen, The (a.k.a. LXG) (2003)",Action|Fantasy|Sci-Fi,2003,"league of extraordinary gentlemen, the (a.k.a. lxg)",action fantasy sci-fi,"league of extraordinary gentlemen, the (a.k.a. lxg) action fantasy sci-fi",32,2.625
6548,Bad Boys II (2003),Action|Comedy|Crime|Thriller,2003,bad boys ii,action comedy crime thriller,bad boys ii action comedy crime thriller,17,2.8823529411764706
6550,Johnny English (2003),Action|Comedy|Thriller,2003,johnny english,action comedy thriller,johnny english action comedy thriller,13,2.9615384615384617
6552,Dirty Pretty Things (2002),Crime|Drama|Thriller,2002,dirty pretty things,crime drama thriller,dirty pretty things crime drama thriller,12,3.625
6564,Lara Croft Tomb Raider: The Cradle of Life (2003),Action|Adventure|Comedy|Romance|Thriller,2003,lara croft tomb raider: the cradle of life,action adventure comedy romance thriller,lara croft tomb raider: the cradle of life action adventure comedy romance thriller,17,2.6470588235294117
6565,Seabiscuit (2003),Drama,2003,seabiscuit,drama,seabiscuit drama,18,3.6944444444444446
6586,American Wedding (American Pie 3) (2003),Comedy,2003,american wedding (american pie 3),comedy,american wedding (american pie 3) comedy,16,3.09375
6591,"Magdalene Sisters, The (2002)",Drama,2002,"magdalene sisters, the",drama,"magdalene sisters, the drama",6,4.333333333333333
6593,Freaky Friday (2003),Children|Comedy|Fantasy,2003,freaky friday,children comedy fantasy,freaky friday children comedy fantasy,24,3.2083333333333335
6595,S.W.A.T. (2003),Action|Thriller,2003,s.w.a.t.,action thriller,s.w.a.t. action thriller,14,3.3214285714285716
6615,Freddy vs. Jason (2003),Action|Horror|Thriller,2003,freddy vs. jason,action horror thriller,freddy vs. jason action horror thriller,9,2.3333333333333335
6617,Open Range (2003),Western,2003,open range,western,open range western,9,3.9444444444444446
6618,Shaolin Soccer (Siu lam juk kau) (2001),Action|Comedy,2001,shaolin soccer (siu lam juk kau),action comedy,shaolin soccer (siu lam juk kau) action comedy,17,3.823529411764706
6619,Uptown Girls (2003),Comedy,2003,uptown girls,comedy,uptown girls comedy,6,2.9166666666666665
