movieId,title,clean_titles,year,genres,movies_text
5066,"Walk to Remember, A (2002)","walk to remember, a",2002,Drama|Romance,"walk to remember, a drama romance"
5072,Metropolis (2001),metropolis,2001,Animation|Sci-Fi,metropolis animation sci-fi
5080,Slackers (2002),slackers,2002,Comedy,slackers comedy
5081,Birthday Girl (2001),birthday girl,2001,Drama|Romance,birthday girl drama romance
5092,Big Fat Liar (2002),big fat liar,2002,Children|Comedy,big fat liar children comedy
5093,Collateral Damage (2002),collateral damage,2002,Action|Thriller,collateral damage action thriller
5094,Rollerball (2002),rollerball,2002,Action|Sci-Fi,rollerball action sci-fi
5103,"Sandlot, The (1993)","sandlot, the",1993,Children|Comedy|Drama,"sandlot, the children comedy drama"
5106,Crossroads (2002),crossroads,2002,Comedy|Musical|Romance,crossroads comedy musical romance
5107,Hart's War (2002),hart's war,2002,Drama|War,hart's war drama war
5108,John Q (2002),john q,2002,Crime|Drama|Thriller,john q crime drama thriller
5110,Super Troopers (2001),super troopers,2001,Comedy|Crime|Mystery,super troopers comedy crime mystery
5128,Queen of the Damned (2002),queen of the damned,2002,Fantasy|Horror,queen of the damned fantasy horror
5135,Monsoon Wedding (2001),monsoon wedding,2001,Comedy|Romance,monsoon wedding comedy romance
5139,"Bad News Bears, The (1976)","bad news bears, the",1976,Comedy,"bad news bears, the comedy"
5146,Vampire Hunter D: Bloodlust (Banpaia hantâ D) (2000),vampire hunter d: bloodlust (banpaia hantâ d),2000,Animation|Fantasy|Horror|Sci-Fi,vampire hunter d: bloodlust (banpaia hantâ d) animation fantasy horror sci-fi
5151,40 Days and 40 Nights (2002),40 days and 40 nights,2002,Comedy|Romance,40 days and 40 nights comedy romance
5152,We Were Soldiers (2002),we were soldiers,2002,Action|Drama|War,we were soldiers action drama war
5159,Ferngully: The Last Rainforest (1992),ferngully: the last rainforest,1992,Animation|Children|Comedy|Musical,ferngully: the last rainforest animation children comedy musical
5171,"Time Machine, The (2002)","time machine, the",2002,Action|Adventure|Sci-Fi,"time machine, the action adventure sci-fi"
5218,Ice Age (2002),ice age,2002,Adventure|Animation|Children|Comedy,ice age adventure animation children comedy
5219,Resident Evil (2002),resident evil,2002,Action|Horror|Sci-Fi|Thriller,resident evil action horror sci-fi thriller
5220,Showtime (2002),showtime,2002,Action|Comedy,showtime action comedy
5225,And Your Mother Too (Y tu mamá también) (2001),and your mother too (y tu mamá también),2001,Drama|Romance,and your mother too (y tu mamá también) drama romance
5247,Smokey and the Bandit (1977),smokey and the bandit,1977,Action|Comedy,smokey and the bandit action comedy
5254,Blade II (2002),blade ii,2002,Action|Horror|Thriller,blade ii action horror thriller
5265,Death to Smoochy (2002),death to smoochy,2002,Comedy|Crime|Drama,death to smoochy comedy crime drama
5266,Panic Room (2002),panic room,2002,Thriller,panic room thriller
5267,"Rookie, The (2002)","rookie, the",2002,Drama,"rookie, the drama"
5283,National Lampoon's Van Wilder (2002),national lampoon's van wilder,2002,Comedy,national lampoon's van wilder comedy
5291,Rashomon (Rashômon) (1950),rashomon (rashômon),1950,Crime|Drama|Mystery,rashomon (rashômon) crime drama mystery
5292,Slap Shot (1977),slap shot,1977,Comedy,slap shot comedy
5293,Changing Lanes (2002),changing lanes,2002,Drama|Thriller,changing lanes drama thriller
5294,Frailty (2001),frailty,2001,Crime|Drama|Thriller,frailty crime drama thriller
5296,"Sweetest Thing, The (2002)","sweetest thing, the",2002,Comedy|Romance,"sweetest thing, the comedy romance"
5298,Human Nature (2001),human nature,2001,Comedy|Romance,human nature comedy romance
5299,My Big Fat Greek Wedding (2002),my big fat greek wedding,2002,Comedy|Romance,my big fat greek wedding comedy romance
5303,Joe Versus the Volcano (1990),joe versus the volcano,1990,Comedy|Romance,joe versus the volcano comedy romance
5308,Three Men and a Baby (1987),three men and a baby,1987,Comedy,three men and a baby comedy
5309,Three Men and a Little Lady (1990),three men and a little lady,1990,Comedy|Romance,three men and a little lady comedy romance
5312,Murder by Numbers (2002),murder by numbers,2002,Crime|Thriller,murder by numbers crime thriller
5313,The Scorpion King (2002),the scorpion king,2002,Action|Adventure|Fantasy|Thriller,the scorpion king action adventure fantasy thriller
5316,Enigma (2001),enigma,2001,Romance|Thriller,enigma romance thriller
5319,Nine Queens (Nueve reinas) (2000),nine queens (nueve reinas),2000,Crime|Thriller,nine queens (nueve reinas) crime thriller
5323,Jason X (2002),jason x,2002,Horror|Sci-Fi|Thriller,jason x horror sci-fi thriller
5325,Dogtown and Z-Boyz (2001),dogtown and z-boyz,2001,Documentary,dogtown and z-boyz documentary
5329,"Salton Sea, The (2002)","salton sea, the",2002,Crime|Drama|Thriller,"salton sea, the crime drama thriller"
5339,Husbands and Wives (1992),husbands and wives,1992,Comedy|Drama,husbands and wives comedy drama
5349,Spider-Man (2002),spider-man,2002,Action|Adventure|Sci-Fi|Thriller,spider-man action adventure sci-fi thriller
5363,"New Guy, The (2002)","new guy, the",2002,Comedy,"new guy, the comedy"
5364,Unfaithful (2002),unfaithful,2002,Drama|Thriller,unfaithful drama thriller
5377,About a Boy (2002),about a boy,2002,Comedy|Drama|Romance,about a boy comedy drama romance
5378,Star Wars: Episode II - Attack of the Clones (2002),star wars: episode ii - attack of the clones,2002,Action|Adventure|Sci-Fi|IMAX,star wars: episode ii - attack of the clones action adventure sci-fi imax
5379,"Believer, The (2001)","believer, the",2001,Drama,"believer, the drama"
5380,"Importance of Being Earnest, The (2002)","importance of being earnest, the",2002,Comedy|Drama|Romance,"importance of being earnest, the comedy drama romance"
5388,Insomnia (2002),insomnia,2002,Action|Crime|Drama|Mystery|Thriller,insomnia action crime drama mystery thriller
5400,"Sum of All Fears, The (2002)","sum of all fears, the",2002,Drama|Thriller,"sum of all fears, the drama thriller"
5401,Undercover Brother (2002),undercover brother,2002,Comedy,undercover brother comedy
5418,"Bourne Identity, The (2002)","bourne identity, the",2002,Action|Mystery|Thriller,"bourne identity, the action mystery thriller"
5419,Scooby-Doo (2002),scooby-doo,2002,Adventure|Children|Comedy|Fantasy|Mystery,scooby-doo adventure children comedy fantasy mystery
5420,Windtalkers (2002),windtalkers,2002,Action|Drama|War,windtalkers action drama war
5421,"Dangerous Lives of Altar Boys, The (2002)","dangerous lives of altar boys, the",2002,Drama,"dangerous lives of altar boys, the drama"
5434,"Sorry, Wrong Number (1948)","sorry, wrong number",1948,Drama|Film-Noir|Thriller,"sorry, wrong number drama film-noir thriller"
5444,Lilo & Stitch (2002),lilo & stitch,2002,Adventure|Animation|Children|Sci-Fi,lilo & stitch adventure animation children sci-fi
5445,Minority Report (2002),minority report,2002,Action|Crime|Mystery|Sci-Fi|Thriller,minority report action crime mystery sci-fi thriller
5446,Rabbit-Proof Fence (2002),rabbit-proof fence,2002,Adventure|Drama,rabbit-proof fence adventure drama
5449,Mr. Deeds (2002),mr. deeds,2002,Comedy|Romance,mr. deeds comedy romance
5450,Lovely & Amazing (2001),lovely & amazing,2001,Comedy|Drama|Romance,lovely & amazing comedy drama romance
5451,Pumpkin (2002),pumpkin,2002,Comedy|Drama|Romance,pumpkin comedy drama romance
5452,Look Who's Talking Now (1993),look who's talking now,1993,Children|Comedy|Romance,look who's talking now children comedy romance
5459,Men in Black II (a.k.a. MIIB) (a.k.a. MIB 2) (2002),men in black ii (a.k.a. miib) (a.k.a. mib 2),2002,Action|Comedy|Sci-Fi,men in black ii (a.k.a. miib) (a.k.a. mib 2) action comedy sci-fi
5463,Reign of Fire (2002),reign of fire,2002,Action|Adventure|Fantasy,reign of fire action adventure fantasy
5464,Road to Perdition (2002),road to perdition,2002,Crime|Drama,road to perdition crime drama
5478,Eight Legged Freaks (2002),eight legged freaks,2002,Action|Comedy|Horror|Sci-Fi,eight legged freaks action comedy horror sci-fi
5479,K-19: The Widowmaker (2002),k-19: the widowmaker,2002,Action|Adventure|Drama|Thriller,k-19: the widowmaker action adventure drama thriller
5480,Stuart Little 2 (2002),stuart little 2,2002,Children|Comedy,stuart little 2 children comedy
5481,Austin Powers in Goldmember (2002),austin powers in goldmember,2002,Comedy,austin powers in goldmember comedy
5500,Top Secret! (1984),top secret!,1984,Comedy,top secret! comedy
5501,"Master of Disguise, The (2002)","master of disguise, the",2002,Comedy|Mystery,"master of disguise, the comedy mystery"
5502,Signs (2002),signs,2002,Horror|Sci-Fi|Thriller,signs horror sci-fi thriller
5504,Spy Kids 2: The Island of Lost Dreams (2002),spy kids 2: the island of lost dreams,2002,Adventure|Children,spy kids 2: the island of lost dreams adventure children
5505,"Good Girl, The (2002)","good girl, the",2002,Comedy|Drama,"good girl, the comedy drama"
5507,xXx (2002),xxx,2002,Action|Crime|Thriller,xxx action crime thriller
5508,24 Hour Party People (2002),24 hour party people,2002,Comedy|Drama|Musical,24 hour party people comedy drama musical
5524,Blue Crush (2002),blue crush,2002,Adventure|Drama|Romance,blue crush adventure drama romance
5528,One Hour Photo (2002),one hour photo,2002,Drama|Thriller,one hour photo drama thriller
5530,Simone (S1m0ne) (2002),simone (s1m0ne),2002,Comedy|Drama|Fantasy|Sci-Fi,simone (s1m0ne) comedy drama fantasy sci-fi
5540,Clash of the Titans (1981),clash of the titans,1981,Action|Adventure|Fantasy|Romance,clash of the titans action adventure fantasy romance
5541,Hot Shots! (1991),hot shots!,1991,Action|Comedy|Romance|War,hot shots! action comedy romance war
5548,Down and Out in Beverly Hills (1986),down and out in beverly hills,1986,Comedy,down and out in beverly hills comedy
5553,Stakeout (1987),stakeout,1987,Comedy|Crime|Romance|Thriller,stakeout comedy crime romance thriller
5568,Johnny Dangerously (1984),johnny dangerously,1984,Comedy,johnny dangerously comedy
5570,Thesis (Tesis) (1996),thesis (tesis),1996,Drama|Horror|Thriller,thesis (tesis) drama horror thriller
5572,Barbershop (2002),barbershop,2002,Comedy,barbershop comedy
5573,Stealing Harvard (2002),stealing harvard,2002,Comedy|Crime,stealing harvard comedy crime
5574,"Transporter, The (2002)","transporter, the",2002,Action|Crime,"transporter, the action crime"
5577,Igby Goes Down (2002),igby goes down,2002,Comedy|Drama,igby goes down comedy drama
5582,Captain Ron (1992),captain ron,1992,Adventure|Comedy,captain ron adventure comedy
5585,Ernest Scared Stupid (1991),ernest scared stupid,1991,Comedy,ernest scared stupid comedy
5608,"Das Experiment (Experiment, The) (2001)","das experiment (experiment, the)",2001,Drama|Thriller,"das experiment (experiment, the) drama thriller"
5617,Secretary (2002),secretary,2002,Comedy|Drama|Romance,secretary comedy drama romance
5618,Spirited Away (Sen to Chihiro no kamikakushi) (2001),spirited away (sen to chihiro no kamikakushi),2001,Adventure|Animation|Fantasy,spirited away (sen to chihiro no kamikakushi) adventure animation fantasy
5620,Sweet Home Alabama (2002),sweet home alabama,2002,Comedy|Romance,sweet home alabama comedy romance
5621,"Tuxedo, The (2002)","tuxedo, the",2002,Action|Comedy,"tuxedo, the action comedy"
5628,Wasabi (2001),wasabi,2001,Action|Comedy|Crime|Drama|Thriller,wasabi action comedy crime drama thriller
5630,Red Dragon (2002),red dragon,2002,Crime|Mystery|Thriller,red dragon crime mystery thriller
5632,Bloody Sunday (2002),bloody sunday,2002,Drama,bloody sunday drama
5650,Strange Brew (1983),strange brew,1983,Comedy,strange brew comedy
5665,Knockaround Guys (2002),knockaround guys,2002,Action|Comedy|Crime,knockaround guys action comedy crime
5666,"Rules of Attraction, The (2002)","rules of attraction, the",2002,Comedy|Drama|Romance|Thriller,"rules of attraction, the comedy drama romance thriller"
5669,Bowling for Columbine (2002),bowling for columbine,2002,Documentary,bowling for columbine documentary
5673,Punch-Drunk Love (2002),punch-drunk love,2002,Comedy|Drama|Romance,punch-drunk love comedy drama romance
5679,"Ring, The (2002)","ring, the",2002,Horror|Mystery|Thriller,"ring, the horror mystery thriller"
5690,Grave of the Fireflies (Hotaru no haka) (1988),grave of the fireflies (hotaru no haka),1988,Animation|Drama|War,grave of the fireflies (hotaru no haka) animation drama war
5693,Saturday Night Fever (1977),saturday night fever,1977,Comedy|Drama|Romance,saturday night fever comedy drama romance
5747,Gallipoli (1981),gallipoli,1981,Drama|War,gallipoli drama war
5782,"Professional, The (Le professionnel) (1981)","professional, the (le professionnel)",1981,Action|Drama|Thriller,"professional, the (le professionnel) action drama thriller"
5784,Ghost Ship (2002),ghost ship,2002,Horror,ghost ship horror
5785,Jackass: The Movie (2002),jackass: the movie,2002,Action|Comedy|Documentary,jackass: the movie action comedy documentary
5791,Frida (2002),frida,2002,Drama|Romance,frida drama romance
5792,Roger Dodger (2002),roger dodger,2002,Comedy|Drama,roger dodger comedy drama
5796,Casino Royale (1967),casino royale,1967,Action|Adventure|Comedy,casino royale action adventure comedy
5803,I Spy (2002),i spy,2002,Action|Adventure|Comedy|Crime,i spy action adventure comedy crime
5804,"Santa Clause 2, The (2002)","santa clause 2, the",2002,Children|Comedy|Fantasy|Romance,"santa clause 2, the children comedy fantasy romance"
5810,8 Mile (2002),8 mile,2002,Drama,8 mile drama
5812,Far from Heaven (2002),far from heaven,2002,Drama|Romance,far from heaven drama romance
5816,Harry Potter and the Chamber of Secrets (2002),harry potter and the chamber of secrets,2002,Adventure|Fantasy,harry potter and the chamber of secrets adventure fantasy
5872,Die Another Day (2002),die another day,2002,Action|Adventure|Thriller,die another day action adventure thriller
5874,Friday After Next (2002),friday after next,2002,Comedy,friday after next comedy
5876,"Quiet American, The (2002)","quiet american, the",2002,Drama|Thriller|War,"quiet american, the drama thriller war"
5878,Talk to Her (Hable con Ella) (2002),talk to her (hable con ella),2002,Drama|Romance,talk to her (hable con ella) drama romance
5881,Solaris (2002),solaris,2002,Drama|Romance|Sci-Fi,solaris drama romance sci-fi
5882,Treasure Planet (2002),treasure planet,2002,Adventure|Animation|Children|Sci-Fi|IMAX,treasure planet adventure animation children sci-fi imax
5900,Analyze That (2002),analyze that,2002,Comedy|Crime,analyze that comedy crime
5902,Adaptation (2002),adaptation,2002,Comedy|Drama|Romance,adaptation comedy drama romance
5903,Equilibrium (2002),equilibrium,2002,Action|Sci-Fi|Thriller,equilibrium action sci-fi thriller
5909,Visitor Q (Bizita Q) (2001),visitor q (bizita q),2001,Comedy|Drama|Horror,visitor q (bizita q) comedy drama horror
5941,Drumline (2002),drumline,2002,Comedy|Drama|Musical|Romance,drumline comedy drama musical romance
5942,"Hot Chick, The (2002)","hot chick, the",2002,Comedy,"hot chick, the comedy"
5943,Maid in Manhattan (2002),maid in manhattan,2002,Comedy|Romance,maid in manhattan comedy romance
5944,Star Trek: Nemesis (2002),star trek: nemesis,2002,Action|Drama|Sci-Fi|Thriller,star trek: nemesis action drama sci-fi thriller
5945,About Schmidt (2002),about schmidt,2002,Comedy|Drama,about schmidt comedy drama
5952,"Lord of the Rings: The Two Towers, The (2002)","lord of the rings: the two towers, the",2002,Adventure|Fantasy,"lord of the rings: the two towers, the adventure fantasy"
5954,25th Hour (2002),25th hour,2002,Crime|Drama,25th hour crime drama
5955,Antwone Fisher (2002),antwone fisher,2002,Drama,antwone fisher drama
5956,Gangs of New York (2002),gangs of new york,2002,Crime|Drama,gangs of new york crime drama
5957,Two Weeks Notice (2002),two weeks notice,2002,Comedy|Romance,two weeks notice comedy romance
